counterparty_id,counterparty_type,state,annual_income,fico_score,dti,annual_revenue,total_assets,total_liabilities,ebitda,number_employees,industry,rating_notch,sp_rating,moodys_rating,debt_to_equity,interest_coverage_ratio,current_ratio,as_of_date
CP-I-00677,INDIVIDUAL,VA,43693.645112662,665.8519475121905,0.06661398889827394,,,,,,,,,,,,,2026-07-31
CP-I-00678,INDIVIDUAL,FL,45903.482747796894,727.2104501284513,0.2575921063253337,,,,,,,,,,,,,2026-07-31
CP-I-00679,INDIVIDUAL,NY,107022.30466351083,631.0938989928705,0.20534404630895448,,,,,,,,,,,,,2026-07-31
CP-I-00680,INDIVIDUAL,TX,45305.73118457844,806.4110064059723,0.21565918666034684,,,,,,,,,,,,,2026-07-31
CP-I-00681,INDIVIDUAL,NC,150534.22064130782,796.775765191226,0.4084218092528259,,,,,,,,,,,,,2026-07-31
CP-I-00682,INDIVIDUAL,NC,50681.28727725664,730.6189055621815,0.45675668067623765,,,,,,,,,,,,,2026-07-31
CP-I-00683,INDIVIDUAL,GA,212248.54603045585,684.7164074391978,0.5937286698512555,,,,,,,,,,,,,2026-07-31
CP-I-00684,INDIVIDUAL,GA,100938.47017446459,687.2597398227721,0.36459356483916233,,,,,,,,,,,,,2026-07-31
CP-I-00685,INDIVIDUAL,CA,82877.00545449072,623.3253584463114,0.3351436022658279,,,,,,,,,,,,,2026-07-31
CP-I-00686,INDIVIDUAL,CA,89090.94283041857,632.0156974492555,0.14161142844487323,,,,,,,,,,,,,2026-07-31
CP-I-00687,INDIVIDUAL,NY,56751.72003793497,686.7277649460904,0.07167784136958451,,,,,,,,,,,,,2026-07-31
CP-I-00688,INDIVIDUAL,VA,52047.69134923419,713.8055389259318,0.2913731986842291,,,,,,,,,,,,,2026-07-31
CP-I-00689,INDIVIDUAL,NY,55767.77692475391,661.5978590535735,0.39655148321381606,,,,,,,,,,,,,2026-07-31
CP-I-00690,INDIVIDUAL,TX,61796.7089970211,714.6068023411284,0.3257417757911188,,,,,,,,,,,,,2026-07-31
CP-I-00691,INDIVIDUAL,FL,199079.86263341428,678.5323225710026,0.38608520837054683,,,,,,,,,,,,,2026-07-31
CP-I-00692,INDIVIDUAL,TX,124514.41380005059,712.575196967685,0.34259343641757584,,,,,,,,,,,,,2026-07-31
CP-I-00693,INDIVIDUAL,NY,103919.51373048864,695.4252822766382,0.10717745287439291,,,,,,,,,,,,,2026-07-31
CP-I-00694,INDIVIDUAL,CA,57286.231552931575,666.1308166015779,0.06721841319966904,,,,,,,,,,,,,2026-07-31
CP-I-00695,INDIVIDUAL,CA,95616.67494947235,699.0575695316297,0.1598103647094237,,,,,,,,,,,,,2026-07-31
CP-I-00696,INDIVIDUAL,NY,34165.694947380834,668.7054363913746,0.14706775151099166,,,,,,,,,,,,,2026-07-31
CP-I-00697,INDIVIDUAL,TX,145227.22087121656,675.237265679627,0.46213076503540546,,,,,,,,,,,,,2026-07-31
CP-I-00698,INDIVIDUAL,NY,166959.68391537303,767.6482687005077,0.44465809579962834,,,,,,,,,,,,,2026-07-31
CP-I-00699,INDIVIDUAL,NY,117314.90671426815,645.2685449489163,0.2699169793560948,,,,,,,,,,,,,2026-07-31
CP-I-00700,INDIVIDUAL,NC,27217.638886456953,788.6321871267893,0.25689793055081667,,,,,,,,,,,,,2026-07-31
CP-I-00701,INDIVIDUAL,FL,169490.77503776073,793.0910796089368,0.20690175599287955,,,,,,,,,,,,,2026-07-31
CP-I-00702,INDIVIDUAL,NC,94893.63008025213,837.6677621698122,0.22405667251484154,,,,,,,,,,,,,2026-07-31
CP-I-00703,INDIVIDUAL,VA,154929.17532073712,647.7656215032623,0.38371940126569853,,,,,,,,,,,,,2026-07-31
CP-I-00704,INDIVIDUAL,TX,65804.06151074095,765.574189542973,0.12362339284722235,,,,,,,,,,,,,2026-07-31
CP-I-00705,INDIVIDUAL,NC,108063.95604935856,759.3140488676992,0.33943281924621155,,,,,,,,,,,,,2026-07-31
CP-I-00706,INDIVIDUAL,GA,107467.37189332485,699.9743682416932,0.319793927350252,,,,,,,,,,,,,2026-07-31
CP-I-00707,INDIVIDUAL,NC,109785.95607283321,702.7440911057996,0.23629074052622973,,,,,,,,,,,,,2026-07-31
CP-I-00708,INDIVIDUAL,NC,135099.22207479615,671.0052231956428,0.2507577308909704,,,,,,,,,,,,,2026-07-31
CP-I-00709,INDIVIDUAL,FL,70436.85289602201,799.5700651001754,0.18956434973199288,,,,,,,,,,,,,2026-07-31
CP-I-00710,INDIVIDUAL,GA,181703.33444109184,840.3150395435142,0.19627747192760525,,,,,,,,,,,,,2026-07-31
CP-I-00711,INDIVIDUAL,CA,138720.17301267132,748.5737079615762,0.29710722091292197,,,,,,,,,,,,,2026-07-31
CP-I-00712,INDIVIDUAL,VA,126170.01475261539,707.8270323906964,0.3061805105708195,,,,,,,,,,,,,2026-07-31
CP-I-00713,INDIVIDUAL,NC,82200.85716563491,841.2803856572529,0.3759097563549996,,,,,,,,,,,,,2026-07-31
CP-I-00714,INDIVIDUAL,CA,106778.28523492652,764.0276083626288,0.2632800814788443,,,,,,,,,,,,,2026-07-31
CP-I-00715,INDIVIDUAL,GA,46255.53261228126,798.4678581817569,0.29691866436810627,,,,,,,,,,,,,2026-07-31
CP-I-00716,INDIVIDUAL,NY,110695.20280928454,664.5789849058757,0.22822743836907966,,,,,,,,,,,,,2026-07-31
CP-I-00717,INDIVIDUAL,NC,182832.5982925762,694.5527147821177,0.21698476203522626,,,,,,,,,,,,,2026-07-31
CP-I-00718,INDIVIDUAL,TX,105295.68062762338,740.0357137238959,0.6427882627812529,,,,,,,,,,,,,2026-07-31
CP-I-00719,INDIVIDUAL,CA,50464.52753519207,661.8383392364245,0.23946813436130135,,,,,,,,,,,,,2026-07-31
CP-I-00720,INDIVIDUAL,CA,66257.5596931169,643.9351536350017,0.23895545814960184,,,,,,,,,,,,,2026-07-31
CP-I-00721,INDIVIDUAL,CA,105322.57023585236,700.5669461218097,0.26874066945918634,,,,,,,,,,,,,2026-07-31
CP-I-00722,INDIVIDUAL,TX,121977.12141766599,768.2765566913349,0.08859391708789825,,,,,,,,,,,,,2026-07-31
CP-I-00723,INDIVIDUAL,CA,75103.11987586516,703.2715272002295,0.4741652306102382,,,,,,,,,,,,,2026-07-31
CP-I-00724,INDIVIDUAL,NY,86126.58109705981,675.8011556786175,0.08090652350059761,,,,,,,,,,,,,2026-07-31
CP-I-00725,INDIVIDUAL,TX,76067.67813555604,667.1138084227315,0.31098689553893516,,,,,,,,,,,,,2026-07-31
CP-I-00726,INDIVIDUAL,NY,296808.401830456,770.0144848783377,0.4951207150105648,,,,,,,,,,,,,2026-07-31
CP-I-00727,INDIVIDUAL,CA,66141.97913577798,727.280312419213,0.3029625690062875,,,,,,,,,,,,,2026-07-31
CP-I-00728,INDIVIDUAL,CA,93527.41646111794,687.2932170208576,0.3108666305026922,,,,,,,,,,,,,2026-07-31
CP-I-00729,INDIVIDUAL,TX,135952.0931837874,725.2395828132849,0.3912335095107419,,,,,,,,,,,,,2026-07-31
CP-I-00730,INDIVIDUAL,NY,169996.47163673668,735.6204361166828,0.3807360040517258,,,,,,,,,,,,,2026-07-31
CP-I-00731,INDIVIDUAL,CA,85356.0494227362,714.6068876511325,0.1925359422380885,,,,,,,,,,,,,2026-07-31
CP-I-00732,INDIVIDUAL,FL,84142.02430114392,668.1528973504896,0.3462059499671271,,,,,,,,,,,,,2026-07-31
CP-I-00733,INDIVIDUAL,CA,101994.34688060998,733.0775148878287,0.24685182362264624,,,,,,,,,,,,,2026-07-31
CP-I-00734,INDIVIDUAL,CA,127073.42732299147,729.3312508641969,0.3851643845237775,,,,,,,,,,,,,2026-07-31
CP-I-00735,INDIVIDUAL,TX,252920.56255792308,703.7979431555473,0.18124390521951894,,,,,,,,,,,,,2026-07-31
CP-I-00736,INDIVIDUAL,VA,89617.95633805748,682.9380895091421,0.46709023254793025,,,,,,,,,,,,,2026-07-31
CP-I-00737,INDIVIDUAL,CA,116878.78732325626,657.8507643024,0.4711443504518035,,,,,,,,,,,,,2026-07-31
CP-I-00738,INDIVIDUAL,CA,35230.25587755975,656.5328273863901,0.41897347510652794,,,,,,,,,,,,,2026-07-31
CP-I-00739,INDIVIDUAL,NY,75339.38159790858,609.1057530300785,0.16951434908531604,,,,,,,,,,,,,2026-07-31
CP-I-00740,INDIVIDUAL,NC,88432.17674006203,777.8277535514435,0.23968029105136435,,,,,,,,,,,,,2026-07-31
CP-I-00741,INDIVIDUAL,NC,57155.0209861183,676.2740597588552,0.07538995419656837,,,,,,,,,,,,,2026-07-31
CP-I-00742,INDIVIDUAL,VA,126788.51359075059,680.0168531975904,0.24536301359849938,,,,,,,,,,,,,2026-07-31
CP-I-00743,INDIVIDUAL,NY,122223.25661736919,713.8193454702612,0.21583447836231667,,,,,,,,,,,,,2026-07-31
CP-I-00744,INDIVIDUAL,FL,222807.15327074542,723.3353042618078,0.4000826365046597,,,,,,,,,,,,,2026-07-31
CP-I-00745,INDIVIDUAL,VA,67962.01238272479,745.7383297674435,0.3415329542411807,,,,,,,,,,,,,2026-07-31
CP-I-00746,INDIVIDUAL,TX,158283.435586127,769.4022474093034,0.38945290755674833,,,,,,,,,,,,,2026-07-31
CP-I-00747,INDIVIDUAL,FL,55958.0433654905,646.1029369257539,0.1745145857042913,,,,,,,,,,,,,2026-07-31
CP-I-00748,INDIVIDUAL,NC,116879.67071946387,730.9673570615656,0.3215997974156838,,,,,,,,,,,,,2026-07-31
CP-I-00749,INDIVIDUAL,VA,96857.94305842785,721.7852601184079,0.31275472950452415,,,,,,,,,,,,,2026-07-31
CP-I-00750,INDIVIDUAL,TX,126011.60901932955,753.001987344283,0.13134739697739534,,,,,,,,,,,,,2026-07-31
CP-I-00751,INDIVIDUAL,NC,112104.71664476197,677.983763704099,0.06740677485804987,,,,,,,,,,,,,2026-07-31
CP-I-00752,INDIVIDUAL,NC,63417.90287812366,679.1344681990829,0.4221274775614393,,,,,,,,,,,,,2026-07-31
CP-I-00753,INDIVIDUAL,FL,94226.91296976942,830.4692086683049,0.15541800979970372,,,,,,,,,,,,,2026-07-31
CP-I-00754,INDIVIDUAL,NY,98410.76913343946,721.6430851173249,0.37852729848223865,,,,,,,,,,,,,2026-07-31
CP-I-00755,INDIVIDUAL,FL,80197.2471100514,737.9860492216576,0.4549960652024649,,,,,,,,,,,,,2026-07-31
CP-I-00756,INDIVIDUAL,VA,78171.05025888188,717.3261723541641,0.11664913333274984,,,,,,,,,,,,,2026-07-31
CP-I-00757,INDIVIDUAL,CA,46282.322544578616,647.1893681749898,0.39240972445770717,,,,,,,,,,,,,2026-07-31
CP-I-00758,INDIVIDUAL,TX,252909.95222613105,688.942844002494,0.09831664305812712,,,,,,,,,,,,,2026-07-31
CP-I-00759,INDIVIDUAL,FL,30761.002083804316,597.6332636960622,0.16945115442911635,,,,,,,,,,,,,2026-07-31
CP-I-00760,INDIVIDUAL,VA,62136.11975969602,781.6819741379405,0.4283875326444084,,,,,,,,,,,,,2026-07-31
CP-I-00761,INDIVIDUAL,VA,146347.47766403036,709.1122164064053,0.12129508856194925,,,,,,,,,,,,,2026-07-31
CP-I-00762,INDIVIDUAL,TX,93286.24356616203,779.2732116384782,0.28262315241749725,,,,,,,,,,,,,2026-07-31
CP-I-00763,INDIVIDUAL,GA,305833.7360387075,788.780248428473,0.26622299976537583,,,,,,,,,,,,,2026-07-31
CP-I-00764,INDIVIDUAL,NY,103140.96466850597,586.255561845138,0.23522050564262204,,,,,,,,,,,,,2026-07-31
CP-I-00765,INDIVIDUAL,NY,190590.61306620837,581.1516581205768,0.3128807515055393,,,,,,,,,,,,,2026-07-31
CP-I-00766,INDIVIDUAL,CA,128019.76789080916,768.7601052877541,0.10711912034316456,,,,,,,,,,,,,2026-07-31
CP-I-00767,INDIVIDUAL,VA,68698.9641428964,782.2250667106986,0.07761815585237841,,,,,,,,,,,,,2026-07-31
CP-I-00768,INDIVIDUAL,NY,76727.42020676458,756.509387799073,0.37030067061586464,,,,,,,,,,,,,2026-07-31
CP-I-00769,INDIVIDUAL,VA,135107.56449886216,726.5002810857993,0.2951669349473213,,,,,,,,,,,,,2026-07-31
CP-I-00770,INDIVIDUAL,GA,77779.18543621355,800.8380890524757,0.3353793098613062,,,,,,,,,,,,,2026-07-31
CP-I-00771,INDIVIDUAL,CA,81141.3970222336,668.1388708581765,0.2661270546528301,,,,,,,,,,,,,2026-07-31
CP-I-00772,INDIVIDUAL,CA,29512.861566987183,647.9435105118131,0.3420757735854935,,,,,,,,,,,,,2026-07-31
CP-I-00773,INDIVIDUAL,VA,84071.43532968462,694.9987428881659,0.433996653595779,,,,,,,,,,,,,2026-07-31
CP-I-00774,INDIVIDUAL,CA,118436.57869275233,677.7129152558706,0.15664315928506822,,,,,,,,,,,,,2026-07-31
CP-I-00775,INDIVIDUAL,NC,90277.75120915777,773.4516632091752,0.24312208923046225,,,,,,,,,,,,,2026-07-31
CP-I-00776,INDIVIDUAL,NY,61403.19252533265,720.9589393614507,0.24922511928488766,,,,,,,,,,,,,2026-07-31
CP-I-00777,INDIVIDUAL,CA,54962.310390446655,720.3767011398271,0.16581989395048147,,,,,,,,,,,,,2026-07-31
CP-I-00778,INDIVIDUAL,CA,156010.55533223387,689.4230899769676,0.18380116290632312,,,,,,,,,,,,,2026-07-31
CP-I-00779,INDIVIDUAL,CA,31833.37808430931,677.096763018079,0.19372382160293417,,,,,,,,,,,,,2026-07-31
CP-I-00780,INDIVIDUAL,CA,118779.73544517784,767.1417053809557,0.18781065236203692,,,,,,,,,,,,,2026-07-31
CP-I-00781,INDIVIDUAL,VA,81897.44661912823,736.1757065861456,0.09088750845862831,,,,,,,,,,,,,2026-07-31
CP-I-00782,INDIVIDUAL,NY,74812.85802916269,680.3514728499539,0.3030735197328067,,,,,,,,,,,,,2026-07-31
CP-I-00783,INDIVIDUAL,CA,137797.45054737286,637.0867213460572,0.39810792914854587,,,,,,,,,,,,,2026-07-31
CP-I-00784,INDIVIDUAL,NC,53778.440520426295,747.7181964267962,0.31002598951192256,,,,,,,,,,,,,2026-07-31
CP-I-00785,INDIVIDUAL,VA,69697.56998855996,695.8672589121898,0.3430346107512954,,,,,,,,,,,,,2026-07-31
CP-I-00786,INDIVIDUAL,FL,78702.07628145191,642.5249014230902,0.42763096673576717,,,,,,,,,,,,,2026-07-31
CP-I-00787,INDIVIDUAL,GA,96924.05883153003,709.1481280110205,0.1651635335915771,,,,,,,,,,,,,2026-07-31
CP-I-00788,INDIVIDUAL,TX,73239.1567051747,731.7251494827506,0.27087805053742314,,,,,,,,,,,,,2026-07-31
CP-I-00789,INDIVIDUAL,GA,53620.120201357386,766.7392472416974,0.25588259484352455,,,,,,,,,,,,,2026-07-31
CP-I-00790,INDIVIDUAL,GA,207728.7118698374,812.9180605171124,0.35923090358186954,,,,,,,,,,,,,2026-07-31
CP-I-00791,INDIVIDUAL,TX,101436.96003445862,696.9418127591409,0.4553547644566409,,,,,,,,,,,,,2026-07-31
CP-I-00792,INDIVIDUAL,CA,66090.92978720464,711.3135174573019,0.13430653556043096,,,,,,,,,,,,,2026-07-31
CP-I-00793,INDIVIDUAL,FL,196098.1436869774,643.880452103983,0.3121502663433632,,,,,,,,,,,,,2026-07-31
CP-I-00794,INDIVIDUAL,VA,201485.0785087545,726.3468031567849,0.3515505633099708,,,,,,,,,,,,,2026-07-31
CP-I-00795,INDIVIDUAL,NC,156871.41857382216,812.5316554238148,0.4467208306767717,,,,,,,,,,,,,2026-07-31
CP-I-00796,INDIVIDUAL,VA,130575.16147261151,617.1125149301736,0.2977676932068464,,,,,,,,,,,,,2026-07-31
CP-I-00797,INDIVIDUAL,GA,71248.07661630314,730.4945736151743,0.31377494480313217,,,,,,,,,,,,,2026-07-31
CP-I-00798,INDIVIDUAL,NY,129876.75913965523,812.7774578075124,0.2774430293288045,,,,,,,,,,,,,2026-07-31
CP-I-00799,INDIVIDUAL,NC,129483.92723434318,708.6068787475035,0.3736905937460571,,,,,,,,,,,,,2026-07-31
CP-I-00800,INDIVIDUAL,NC,85705.80237205463,679.959056053437,0.5761899438645235,,,,,,,,,,,,,2026-07-31
CP-I-00801,INDIVIDUAL,NC,69178.1620506073,694.6153083934016,0.45681802117060066,,,,,,,,,,,,,2026-07-31
CP-I-00802,INDIVIDUAL,NC,108177.31035954539,700.4134850777189,0.06688260773617141,,,,,,,,,,,,,2026-07-31
CP-I-00803,INDIVIDUAL,GA,158549.10640270842,692.8403416664361,0.5393288668792562,,,,,,,,,,,,,2026-07-31
CP-I-00804,INDIVIDUAL,CA,138741.5769646642,651.054128148582,0.1375554482742059,,,,,,,,,,,,,2026-07-31
CP-I-00805,INDIVIDUAL,GA,92858.08900815368,621.3722828537918,0.36544721161567756,,,,,,,,,,,,,2026-07-31
CP-I-00806,INDIVIDUAL,NC,119420.93567492385,707.070171759213,0.2362182335717845,,,,,,,,,,,,,2026-07-31
CP-I-00807,INDIVIDUAL,TX,96924.28621420513,744.6196398986252,0.3253323103892065,,,,,,,,,,,,,2026-07-31
CP-I-00808,INDIVIDUAL,FL,181390.46096331452,649.894996668893,0.16681700515522552,,,,,,,,,,,,,2026-07-31
CP-I-00809,INDIVIDUAL,NC,59887.02884539652,752.4357748401519,0.39354469065052844,,,,,,,,,,,,,2026-07-31
CP-I-00810,INDIVIDUAL,CA,100294.2721838912,738.2214924140318,0.3411330885723643,,,,,,,,,,,,,2026-07-31
CP-I-00811,INDIVIDUAL,FL,116894.7393268639,702.5474457435073,0.2769211846738727,,,,,,,,,,,,,2026-07-31
CP-I-00812,INDIVIDUAL,NC,71818.14631780502,638.835043482338,0.16573715376416917,,,,,,,,,,,,,2026-07-31
CP-I-00813,INDIVIDUAL,CA,135053.01055012175,607.8820990283771,0.4641324676576528,,,,,,,,,,,,,2026-07-31
CP-I-00814,INDIVIDUAL,TX,63830.35441512804,722.937836260486,0.2528899480203441,,,,,,,,,,,,,2026-07-31
CP-I-00815,INDIVIDUAL,TX,161475.48187120014,771.7455773336944,0.31589698640988584,,,,,,,,,,,,,2026-07-31
CP-I-00816,INDIVIDUAL,NC,57481.26975852851,664.5034498841362,0.27484741729340845,,,,,,,,,,,,,2026-07-31
CP-I-00817,INDIVIDUAL,CA,53548.54186552504,598.3088481599026,0.14697234608638765,,,,,,,,,,,,,2026-07-31
CP-I-00818,INDIVIDUAL,FL,97529.79955332498,707.2638288076663,0.2717526135307475,,,,,,,,,,,,,2026-07-31
CP-I-00819,INDIVIDUAL,NY,49589.69194786746,683.9862407103985,0.30442012217566566,,,,,,,,,,,,,2026-07-31
CP-I-00820,INDIVIDUAL,CA,74666.36836757154,652.3115487903756,0.2888477508106281,,,,,,,,,,,,,2026-07-31
CP-I-00821,INDIVIDUAL,VA,122689.96328527365,714.210238508815,0.3016674395852833,,,,,,,,,,,,,2026-07-31
CP-I-00822,INDIVIDUAL,FL,67657.4858717129,674.485094333493,0.47314374688897587,,,,,,,,,,,,,2026-07-31
CP-I-00823,INDIVIDUAL,CA,188123.85709003362,766.4814970295406,0.33607734380098386,,,,,,,,,,,,,2026-07-31
CP-I-00824,INDIVIDUAL,FL,134023.00371260341,750.6440162645,0.564872322992184,,,,,,,,,,,,,2026-07-31
CP-I-00825,INDIVIDUAL,FL,61654.45469862251,562.7429088029446,0.3356687020681459,,,,,,,,,,,,,2026-07-31
CP-I-00826,INDIVIDUAL,NC,137265.99357279856,728.5106651010766,0.1624474945258916,,,,,,,,,,,,,2026-07-31
CP-I-00827,INDIVIDUAL,TX,59489.20804851479,662.5429178314159,0.3580438145415976,,,,,,,,,,,,,2026-07-31
CP-I-00828,INDIVIDUAL,TX,56112.2881856651,719.9213066212,0.06752977617802802,,,,,,,,,,,,,2026-07-31
CP-I-00829,INDIVIDUAL,TX,183096.059613587,702.2753580505106,0.5384622645622458,,,,,,,,,,,,,2026-07-31
CP-I-00830,INDIVIDUAL,FL,45890.535573249916,788.7572871031365,0.10865409848621341,,,,,,,,,,,,,2026-07-31
CP-I-00831,INDIVIDUAL,TX,135010.02819433383,622.2150581865976,0.44684032388582934,,,,,,,,,,,,,2026-07-31
CP-I-00832,INDIVIDUAL,FL,110886.39045218454,653.0136972639281,0.35791421931117784,,,,,,,,,,,,,2026-07-31
CP-I-00833,INDIVIDUAL,FL,129041.77002960976,680.8985386440862,0.29423059983334393,,,,,,,,,,,,,2026-07-31
CP-I-00834,INDIVIDUAL,NC,108588.42854902013,740.7708941203961,0.30073239347875846,,,,,,,,,,,,,2026-07-31
CP-I-00835,INDIVIDUAL,FL,55086.29507572307,788.1910099874273,0.4006365995853056,,,,,,,,,,,,,2026-07-31
CP-I-00836,INDIVIDUAL,CA,53732.78737035324,705.8561349410296,0.3171839070204548,,,,,,,,,,,,,2026-07-31
CP-I-00837,INDIVIDUAL,TX,43978.01607587753,636.4014284830515,0.07837936464990594,,,,,,,,,,,,,2026-07-31
CP-I-00838,INDIVIDUAL,FL,106183.32407329978,710.1098737062948,0.33598198819186115,,,,,,,,,,,,,2026-07-31
CP-I-00839,INDIVIDUAL,VA,78173.07735050133,743.1906797043611,0.31817717897637066,,,,,,,,,,,,,2026-07-31
CP-I-00840,INDIVIDUAL,TX,45764.16953046735,742.5660094648654,0.21734763941228524,,,,,,,,,,,,,2026-07-31
CP-I-00841,INDIVIDUAL,GA,106577.21453046841,623.0604900677694,0.24477151377525322,,,,,,,,,,,,,2026-07-31
CP-I-00842,INDIVIDUAL,NY,92268.27035152672,620.5937075609623,0.15156982768563262,,,,,,,,,,,,,2026-07-31
CP-I-00843,INDIVIDUAL,FL,125662.91729270636,638.0799875348436,0.3380490648218217,,,,,,,,,,,,,2026-07-31
CP-I-00844,INDIVIDUAL,NY,93805.86254279489,830.2679845656766,0.1877753442723788,,,,,,,,,,,,,2026-07-31
CP-I-00845,INDIVIDUAL,NY,41874.449404185696,705.8295049597784,0.5224155648219326,,,,,,,,,,,,,2026-07-31
CP-I-00846,INDIVIDUAL,FL,91226.45170144974,758.2971184929373,0.3624150469175642,,,,,,,,,,,,,2026-07-31
CP-I-00847,INDIVIDUAL,TX,188524.34420677993,721.4333741140108,0.3092247836742238,,,,,,,,,,,,,2026-07-31
CP-I-00848,INDIVIDUAL,CA,241861.17927982358,706.7891550350836,0.523816376444993,,,,,,,,,,,,,2026-07-31
CP-I-00849,INDIVIDUAL,TX,135477.8859690518,667.2054786066059,0.10649767109054468,,,,,,,,,,,,,2026-07-31
CP-I-00850,INDIVIDUAL,FL,65247.74728021518,686.593987695458,0.32573437061719984,,,,,,,,,,,,,2026-07-31
CP-I-00851,INDIVIDUAL,GA,102836.34904339793,737.3226469453886,0.36114032056939277,,,,,,,,,,,,,2026-07-31
CP-I-00852,INDIVIDUAL,TX,52610.53024753059,712.6500754480469,0.30009256819514374,,,,,,,,,,,,,2026-07-31
CP-I-00853,INDIVIDUAL,TX,102222.93354628675,764.0602033754142,0.15932357391455457,,,,,,,,,,,,,2026-07-31
CP-I-00854,INDIVIDUAL,NY,89943.81215977254,770.3608628614583,0.24264231509597653,,,,,,,,,,,,,2026-07-31
CP-I-00855,INDIVIDUAL,FL,139168.7344086324,703.1033630511427,0.1681642437966496,,,,,,,,,,,,,2026-07-31
CP-I-00856,INDIVIDUAL,TX,150292.2448796796,673.8742093745105,0.2810207842103483,,,,,,,,,,,,,2026-07-31
CP-I-00857,INDIVIDUAL,GA,215659.79966696425,764.2535722784464,0.354941811015757,,,,,,,,,,,,,2026-07-31
CP-I-00858,INDIVIDUAL,NY,154019.51473446138,682.5853027772608,0.28902691852518514,,,,,,,,,,,,,2026-07-31
CP-I-00859,INDIVIDUAL,TX,69788.80472538648,696.2108383048176,0.33867022123380847,,,,,,,,,,,,,2026-07-31
CP-I-00860,INDIVIDUAL,VA,105083.22759444463,723.7370122076688,0.41849619268885574,,,,,,,,,,,,,2026-07-31
CP-I-00861,INDIVIDUAL,TX,68595.96959143778,708.4395939508013,0.4278906030819247,,,,,,,,,,,,,2026-07-31
CP-I-00862,INDIVIDUAL,NC,85392.15072141025,750.7245255769529,0.32077797288378895,,,,,,,,,,,,,2026-07-31
CP-I-00863,INDIVIDUAL,VA,79676.4797344178,693.3232245628087,0.18562548215830077,,,,,,,,,,,,,2026-07-31
CP-I-00864,INDIVIDUAL,GA,73880.27354752872,696.7781081349711,0.19360423415747852,,,,,,,,,,,,,2026-07-31
CP-I-00865,INDIVIDUAL,NY,130257.8739143038,732.6249039532817,0.4241461992061804,,,,,,,,,,,,,2026-07-31
CP-I-00866,INDIVIDUAL,GA,89796.91300863816,620.1383951807793,0.5059221206427869,,,,,,,,,,,,,2026-07-31
CP-I-00867,INDIVIDUAL,NY,178091.86570136048,733.1863231953939,0.2972295946594152,,,,,,,,,,,,,2026-07-31
CP-I-00868,INDIVIDUAL,TX,99224.928298633,789.6594448477362,0.35017193751422004,,,,,,,,,,,,,2026-07-31
CP-I-00869,INDIVIDUAL,NC,112324.596936396,780.9876535072672,0.5033155317516145,,,,,,,,,,,,,2026-07-31
CP-I-00870,INDIVIDUAL,GA,73978.7550815151,700.7226956344974,0.1195044033613821,,,,,,,,,,,,,2026-07-31
CP-I-00871,INDIVIDUAL,FL,105849.80380924675,640.8486683407716,0.37006567481238606,,,,,,,,,,,,,2026-07-31
CP-I-00872,INDIVIDUAL,NC,90195.06149701048,832.5818537394133,0.33116683085879506,,,,,,,,,,,,,2026-07-31
CP-I-00873,INDIVIDUAL,FL,93600.36287981954,728.6720407399866,0.44141383081052155,,,,,,,,,,,,,2026-07-31
CP-I-00874,INDIVIDUAL,TX,22626.49637556463,727.9899927368101,0.24991247309621858,,,,,,,,,,,,,2026-07-31
CP-I-00875,INDIVIDUAL,TX,95417.68362249421,741.3689263309602,0.1837602493876964,,,,,,,,,,,,,2026-07-31
CP-I-00876,INDIVIDUAL,FL,131333.0177809519,710.5044559749132,0.31190522362611434,,,,,,,,,,,,,2026-07-31
CP-I-00877,INDIVIDUAL,NY,136212.5523000841,722.2399008159438,0.3191242592440139,,,,,,,,,,,,,2026-07-31
CP-I-00878,INDIVIDUAL,FL,127742.7077310346,702.8223469957302,0.2685652808897808,,,,,,,,,,,,,2026-07-31
CP-I-00879,INDIVIDUAL,FL,103439.99034277358,814.0809575456722,0.23210405766562434,,,,,,,,,,,,,2026-07-31
CP-I-00880,INDIVIDUAL,FL,30484.114081910917,804.1005805550035,0.18505400490480325,,,,,,,,,,,,,2026-07-31
CP-I-00881,INDIVIDUAL,TX,100209.16009238028,790.7829544895211,0.24991234748346805,,,,,,,,,,,,,2026-07-31
CP-I-00882,INDIVIDUAL,VA,123203.21941410059,793.6040525306266,0.20532465304954844,,,,,,,,,,,,,2026-07-31
CP-I-00883,INDIVIDUAL,CA,90930.11434238164,778.281957602891,0.2517975599436907,,,,,,,,,,,,,2026-07-31
CP-I-00884,INDIVIDUAL,TX,84575.44705842891,703.3787954284506,0.5622523755695591,,,,,,,,,,,,,2026-07-31
CP-I-00885,INDIVIDUAL,NY,139237.85387212064,688.6258786883055,0.21345335107924648,,,,,,,,,,,,,2026-07-31
CP-I-00886,INDIVIDUAL,NC,51086.89368057133,679.2102724037208,0.1992291162358695,,,,,,,,,,,,,2026-07-31
CP-I-00887,INDIVIDUAL,NC,115553.93501606259,616.1253363489881,0.2673021719902763,,,,,,,,,,,,,2026-07-31
CP-I-00888,INDIVIDUAL,FL,108049.52773701584,600.3805788747391,0.07762678998009404,,,,,,,,,,,,,2026-07-31
CP-I-00889,INDIVIDUAL,FL,69477.66504558262,693.4792002564936,0.09097426538234092,,,,,,,,,,,,,2026-07-31
CP-I-00890,INDIVIDUAL,VA,61940.147588995904,720.4579228896645,0.2459614028405953,,,,,,,,,,,,,2026-07-31
