instrument_id,installment_id,scheduled_payment_date,scheduled_principal,scheduled_interest,scheduled_payment,actual_payment_date,actual_payment,remaining_balance_after_payment,amortization_type,payment_frequency
LN-002675,LN-002675-010,2026-05-31,29.139413246979075,2967.2257474029657,2996.3651606499448,,0,223286.96102558414,AMORTIZING,MONTHLY
LN-002675,LN-002675-011,2026-06-30,29.526591856495997,2966.8385687934488,2996.3651606499448,,0,223257.43443372764,AMORTIZING,MONTHLY
LN-002675,LN-002675-012,2026-07-31,29.918914951058014,2966.4462456988867,2996.3651606499448,,0,223227.51551877658,AMORTIZING,MONTHLY
LN-002675,LN-002675-013,2026-08-31,30.31645088600726,2966.0487097639375,2996.3651606499448,,0,223197.19906789056,AMORTIZING,MONTHLY
LN-002675,LN-002675-014,2026-09-30,30.71926892493093,2965.645891725014,2996.3651606499448,,0,223166.47979896562,AMORTIZING,MONTHLY
LN-002675,LN-002675-015,2026-10-31,31.127439251729356,2965.2377213982154,2996.3651606499448,,0,223135.3523597139,AMORTIZING,MONTHLY
LN-002675,LN-002675-016,2026-11-30,31.541032982843717,2964.824127667101,2996.3651606499448,,0,223103.81132673105,AMORTIZING,MONTHLY
LN-002675,LN-002675-017,2026-12-31,31.960122179647897,2964.405038470297,2996.3651606499448,,0,223071.8512045514,AMORTIZING,MONTHLY
LN-002675,LN-002675-018,2027-01-31,32.38477986100315,2963.9803807889416,2996.3651606499448,,0,223039.4664246904,AMORTIZING,MONTHLY
LN-002675,LN-002675-019,2027-02-28,32.81508001597922,2963.5500806339655,2996.3651606499448,,0,223006.65134467444,AMORTIZING,MONTHLY
LN-002675,LN-002675-020,2027-03-31,33.251097616748666,2963.114063033196,2996.3651606499448,,0,222973.4002470577,AMORTIZING,MONTHLY
LN-002675,LN-002675-021,2027-04-30,33.69290863164588,2962.672252018299,2996.3651606499448,,0,222939.70733842606,AMORTIZING,MONTHLY
LN-002675,LN-002675-022,2027-05-31,34.14059003840612,2962.2245706115386,2996.3651606499448,,0,222905.56674838765,AMORTIZING,MONTHLY
LN-002675,LN-002675-023,2027-06-30,34.594219837576475,2961.7709408123683,2996.3651606499448,,0,222870.97252855008,AMORTIZING,MONTHLY
LN-002675,LN-002675-024,2027-07-31,35.05387706610418,2961.3112835838406,2996.3651606499448,,0,222835.91865148398,AMORTIZING,MONTHLY
LN-002675,LN-002675-025,2027-08-31,35.51964181111089,2960.845518838834,2996.3651606499448,,0,222800.39900967287,AMORTIZING,MONTHLY
LN-002675,LN-002675-026,2027-09-30,35.9915952238448,2960.3735654261,2996.3651606499448,,0,222764.40741444903,AMORTIZING,MONTHLY
LN-002675,LN-002675-027,2027-10-31,36.46981953381783,2959.895341116127,2996.3651606499448,,0,222727.93759491522,AMORTIZING,MONTHLY
LN-002675,LN-002675-028,2027-11-30,36.95439806313698,2959.410762586808,2996.3651606499448,,0,222690.9831968521,AMORTIZING,MONTHLY
LN-002675,LN-002675-029,2027-12-31,37.445415241017145,2958.9197454089276,2996.3651606499448,,0,222653.53778161108,AMORTIZING,MONTHLY
LN-002675,LN-002675-030,2028-01-31,37.94295661849492,2958.42220403145,2996.3651606499448,,0,222615.5948249926,AMORTIZING,MONTHLY
LN-002675,LN-002675-031,2028-02-29,38.447108883332476,2957.9180517666123,2996.3651606499448,,0,222577.14771610926,AMORTIZING,MONTHLY
LN-002675,LN-002675-032,2028-03-31,38.95795987512247,2957.4072007748223,2996.3651606499448,,0,222538.18975623415,AMORTIZING,MONTHLY
LN-002675,LN-002675-033,2028-04-30,39.47559860059073,2956.889562049354,2996.3651606499448,,0,222498.71415763357,AMORTIZING,MONTHLY
LN-002675,LN-002675-034,2028-05-31,40.000115249106784,2956.365045400838,2996.3651606499448,,0,222458.71404238447,AMORTIZING,MONTHLY
LN-002675,LN-002675-035,2028-06-30,40.53160120839493,2955.83355944155,2996.3651606499448,,0,222418.18244117606,AMORTIZING,MONTHLY
LN-002675,LN-002675-036,2028-07-31,41.07014908045903,2955.2950115694857,2996.3651606499448,,0,222377.1122920956,AMORTIZING,MONTHLY
LN-000298,LN-000298-001,2020-03-31,736.5653883875543,564.1576281338339,1300.7230165213882,,0,58504.91467435524,AMORTIZING,MONTHLY
LN-000298,LN-000298-002,2020-04-30,743.5797131822438,557.1433033391444,1300.7230165213882,,0,57761.334961172994,AMORTIZING,MONTHLY
LN-000298,LN-000298-003,2020-05-31,750.6608355119535,550.0621810094348,1300.7230165213882,,0,57010.67412566104,AMORTIZING,MONTHLY
LN-000298,LN-000298-004,2020-06-30,757.8093914907519,542.9136250306364,1300.7230165213882,,0,56252.86473417029,AMORTIZING,MONTHLY
LN-000298,LN-000298-005,2020-07-31,765.0260232904329,535.6969932309553,1300.7230165213882,,0,55487.838710879856,AMORTIZING,MONTHLY
LN-000298,LN-000298-006,2020-08-31,772.3113791982038,528.4116373231844,1300.7230165213882,,0,54715.52733168165,AMORTIZING,MONTHLY
LN-000298,LN-000298-007,2020-09-30,779.6661136749213,521.0569028464669,1300.7230165213882,,0,53935.86121800673,AMORTIZING,MONTHLY
LN-000298,LN-000298-008,2020-10-31,787.0908874138846,513.6321291075036,1300.7230165213882,,0,53148.770330592844,AMORTIZING,MONTHLY
LN-000298,LN-000298-009,2020-11-30,794.5863674001862,506.1366491212021,1300.7230165213882,,0,52354.183963192656,AMORTIZING,MONTHLY
LN-000298,LN-000298-010,2020-12-31,802.153226970629,498.56978955075914,1300.7230165213882,,0,51552.03073622203,AMORTIZING,MONTHLY
LN-000298,LN-000298-011,2021-01-31,809.7921458742143,490.93087064717395,1300.7230165213882,,0,50742.23859034781,AMORTIZING,MONTHLY
LN-000298,LN-000298-012,2021-02-28,817.503810333204,483.2192061881842,1300.7230165213882,,0,49924.73478001461,AMORTIZING,MONTHLY
LN-000298,LN-000298-013,2021-03-31,825.2889131047671,475.4341034166212,1300.7230165213882,,0,49099.44586690984,AMORTIZING,MONTHLY
LN-000298,LN-000298-014,2021-04-30,833.1481535432102,467.574862978178,1300.7230165213882,,0,48266.29771336663,AMORTIZING,MONTHLY
LN-000298,LN-000298-015,2021-05-31,841.0822376628037,459.6407788585845,1300.7230165213882,,0,47425.21547570382,AMORTIZING,MONTHLY
LN-000298,LN-000298-016,2021-06-30,849.0918782012035,451.63113832018473,1300.7230165213882,,0,46576.12359750262,AMORTIZING,MONTHLY
LN-000298,LN-000298-017,2021-07-31,857.1777946834784,443.5452218379098,1300.7230165213882,,0,45718.945802819144,AMORTIZING,MONTHLY
LN-000298,LN-000298-018,2021-08-31,865.3407134867468,435.3823030346413,1300.7230165213882,,0,44853.6050893324,AMORTIZING,MONTHLY
LN-000298,LN-000298-019,2021-09-30,873.5813679054293,427.141648615959,1300.7230165213882,,0,43980.02372142697,AMORTIZING,MONTHLY
LN-000298,LN-000298-020,2021-10-31,881.9004982171208,418.8225183042674,1300.7230165213882,,0,43098.123223209855,AMORTIZING,MONTHLY
LN-000298,LN-000298-021,2021-11-30,890.2988517490933,410.42416477229494,1300.7230165213882,,0,42207.82437146076,AMORTIZING,MONTHLY
LN-000298,LN-000298-022,2021-12-31,898.7771829454289,401.94583357595934,1300.7230165213882,,0,41309.04718851533,AMORTIZING,MONTHLY
LN-000298,LN-000298-023,2022-01-31,907.3362534347934,393.3867630865947,1300.7230165213882,,0,40401.71093508054,AMORTIZING,MONTHLY
LN-000298,LN-000298-024,2022-02-28,915.9768320988558,384.7461844225324,1300.7230165213882,,0,39485.73410298168,AMORTIZING,MONTHLY
LN-000298,LN-000298-025,2022-03-31,924.6996951413581,376.0233213800301,1300.7230165213882,,0,38561.03440784032,AMORTIZING,MONTHLY
LN-000298,LN-000298-026,2022-04-30,933.5056261578438,367.2173903635443,1300.7230165213882,,0,37627.52878168248,AMORTIZING,MONTHLY
LN-000298,LN-000298-027,2022-05-31,942.3954162060504,358.3276003153378,1300.7230165213882,,0,36685.13336547643,AMORTIZING,MONTHLY
LN-000298,LN-000298-028,2022-06-30,951.3698638769715,349.3531526444167,1300.7230165213882,,0,35733.76350159946,AMORTIZING,MONTHLY
LN-000298,LN-000298-029,2022-07-31,960.4297753665967,340.2932411547916,1300.7230165213882,,0,34773.333726232864,AMORTIZING,MONTHLY
LN-000298,LN-000298-030,2022-08-31,969.5759645483333,331.1470519730549,1300.7230165213882,,0,33803.75776168453,AMORTIZING,MONTHLY
LN-000298,LN-000298-031,2022-09-30,978.8092530461197,321.9137634752685,1300.7230165213882,,0,32824.94850863841,AMORTIZING,MONTHLY
LN-000298,LN-000298-032,2022-10-31,988.1304703082325,312.59254621315574,1300.7230165213882,,0,31836.818038330177,AMORTIZING,MONTHLY
LN-000298,LN-000298-033,2022-11-30,997.5404536817987,303.18256283958954,1300.7230165213882,,0,30839.27758464838,AMORTIZING,MONTHLY
LN-000298,LN-000298-034,2022-12-31,1007.0400484880163,293.682968033372,1300.7230165213882,,0,29832.237536160363,AMORTIZING,MONTHLY
LN-000298,LN-000298-035,2023-01-31,1016.6301080980913,284.0929084232969,1300.7230165213882,,0,28815.60742806227,AMORTIZING,MONTHLY
LN-000298,LN-000298-036,2023-02-28,1026.3114940098988,274.4115225114894,1300.7230165213882,,0,27789.29593405237,AMORTIZING,MONTHLY
LN-001253,LN-001253-001,2025-11-30,481.8689163312961,219.1152118816997,700.9841282129958,,0,34484.60085720984,AMORTIZING,MONTHLY
LN-001253,LN-001253-002,2025-12-31,484.8885179778149,216.09561023518083,700.9841282129958,,0,33999.71233923203,AMORTIZING,MONTHLY
LN-001253,LN-001253-003,2026-01-31,487.9270417705745,213.05708644242128,700.9841282129958,,0,33511.78529746145,AMORTIZING,MONTHLY
LN-001253,LN-001253-004,2026-02-28,490.9846062840293,209.99952192896643,700.9841282129958,,0,33020.80069117742,AMORTIZING,MONTHLY
LN-001253,LN-001253-005,2026-03-31,494.0613308356735,206.92279737732227,700.9841282129958,,0,32526.739360341748,AMORTIZING,MONTHLY
LN-001253,LN-001253-006,2026-04-30,497.1573354906967,203.82679272229902,700.9841282129958,,0,32029.58202485105,AMORTIZING,MONTHLY
LN-001253,LN-001253-007,2026-05-31,500.2727410666698,200.7113871463259,700.9841282129958,,0,31529.30928378438,AMORTIZING,MONTHLY
LN-001253,LN-001253-008,2026-06-30,503.4076691382594,197.57645907473633,700.9841282129958,,0,31025.90161464612,AMORTIZING,MONTHLY
LN-001253,LN-001253-009,2026-07-31,506.5622420419721,194.42188617102363,700.9841282129958,,0,30519.33937260415,AMORTIZING,MONTHLY
LN-001253,LN-001253-010,2026-08-31,509.7365828809288,191.24754533206698,700.9841282129958,,0,30009.602789723223,AMORTIZING,MONTHLY
LN-001253,LN-001253-011,2026-09-30,512.9308155296683,188.05331268332748,700.9841282129958,,0,29496.671974193556,AMORTIZING,MONTHLY
LN-001253,LN-001253-012,2026-10-31,516.1450646389816,184.83906357401415,700.9841282129958,,0,28980.526909554574,AMORTIZING,MONTHLY
LN-001253,LN-001253-013,2026-11-30,519.3794556407762,181.60467257221956,700.9841282129958,,0,28461.147453913796,AMORTIZING,MONTHLY
LN-001253,LN-001253-014,2026-12-31,522.6341147529707,178.350013460025,700.9841282129958,,0,27938.513339160825,AMORTIZING,MONTHLY
LN-001253,LN-001253-015,2027-01-31,525.9091689844207,175.07495922857507,700.9841282129958,,0,27412.604170176404,AMORTIZING,MONTHLY
LN-001253,LN-001253-016,2027-02-28,529.2047461398745,171.7793820731212,700.9841282129958,,0,26883.39942403653,AMORTIZING,MONTHLY
LN-001253,LN-001253-017,2027-03-31,532.5209748249614,168.46315338803436,700.9841282129958,,0,26350.878449211566,AMORTIZING,MONTHLY
LN-001253,LN-001253-018,2027-04-30,535.8579844512095,165.12614376178624,700.9841282129958,,0,25815.020464760357,AMORTIZING,MONTHLY
LN-001253,LN-001253-019,2027-05-31,539.2159052410965,161.7682229718993,700.9841282129958,,0,25275.80455951926,AMORTIZING,MONTHLY
LN-001253,LN-001253-020,2027-06-30,542.5948682331309,158.38925997986487,700.9841282129958,,0,24733.20969128613,AMORTIZING,MONTHLY
LN-001253,LN-001253-021,2027-07-31,545.995005286966,154.9891229260297,700.9841282129958,,0,24187.214685999166,AMORTIZING,MONTHLY
LN-001253,LN-001253-022,2027-08-31,549.4164490885457,151.56767912445008,700.9841282129958,,0,23637.79823691062,AMORTIZING,MONTHLY
LN-001253,LN-001253-023,2027-09-30,552.8593331552815,148.12479505771418,700.9841282129958,,0,23084.93890375534,AMORTIZING,MONTHLY
LN-001253,LN-001253-024,2027-10-31,556.3237918412642,144.66033637173152,700.9841282129958,,0,22528.615111914078,AMORTIZING,MONTHLY
LN-001253,LN-001253-025,2027-11-30,559.8099603425056,141.1741678704901,700.9841282129958,,0,21968.80515157157,AMORTIZING,MONTHLY
LN-001253,LN-001253-026,2027-12-31,563.3179747022152,137.6661535107805,700.9841282129958,,0,21405.487176869356,AMORTIZING,MONTHLY
LN-001253,LN-001253-027,2028-01-31,566.8479718161088,134.13615639688697,700.9841282129958,,0,20838.639205053245,AMORTIZING,MONTHLY
LN-001253,LN-001253-028,2028-02-29,570.4000894377505,130.58403877524523,700.9841282129958,,0,20268.239115615495,AMORTIZING,MONTHLY
LN-001253,LN-001253-029,2028-03-31,573.9744661839288,127.00966202906689,700.9841282129958,,0,19694.264649431567,AMORTIZING,MONTHLY
LN-001253,LN-001253-030,2028-04-30,577.5712415400658,123.41288667293003,700.9841282129958,,0,19116.6934078915,AMORTIZING,MONTHLY
LN-001253,LN-001253-031,2028-05-31,581.1905558656597,119.79357234733601,700.9841282129958,,0,18535.502852025842,AMORTIZING,MONTHLY
LN-001253,LN-001253-032,2028-06-30,584.8325503997637,116.1515778132321,700.9841282129958,,0,17950.67030162608,AMORTIZING,MONTHLY
LN-001253,LN-001253-033,2028-07-31,588.497367266496,112.48676094649979,700.9841282129958,,0,17362.172934359583,AMORTIZING,MONTHLY
LN-001253,LN-001253-034,2028-08-31,592.1851494805871,108.79897873240864,700.9841282129958,,0,16769.987784878995,AMORTIZING,MONTHLY
LN-001253,LN-001253-035,2028-09-30,595.8960409529604,105.08808726003527,700.9841282129958,,0,16174.091743926034,AMORTIZING,MONTHLY
LN-001253,LN-001253-036,2028-10-31,599.6301864963483,101.35394171664743,700.9841282129958,,0,15574.461557429686,AMORTIZING,MONTHLY
LN-001335,LN-001335-001,2026-02-28,5.70426904820215,3202.2551959204343,3207.9594649686364,,0,180454.07208038232,AMORTIZING,MONTHLY
LN-001335,LN-001335-002,2026-03-31,5.8054911907102,3202.1539737779262,3207.9594649686364,,0,180448.2665891916,AMORTIZING,MONTHLY
LN-001335,LN-001335-003,2026-04-30,5.908509518153551,3202.050955450483,3207.9594649686364,,0,180442.35807967343,AMORTIZING,MONTHLY
LN-001335,LN-001335-004,2026-05-31,6.013355903799493,3201.946109064837,3207.9594649686364,,0,180436.34472376964,AMORTIZING,MONTHLY
LN-001335,LN-001335-005,2026-06-30,6.12006278650415,3201.8394021821323,3207.9594649686364,,0,180430.22466098313,AMORTIZING,MONTHLY
LN-001335,LN-001335-006,2026-07-31,6.228663180751937,3201.7308017878845,3207.9594649686364,,0,180423.99599780238,AMORTIZING,MONTHLY
LN-001335,LN-001335-007,2026-08-31,6.339190686868278,3201.620274281768,3207.9594649686364,,0,180417.6568071155,AMORTIZING,MONTHLY
LN-001335,LN-001335-008,2026-09-30,6.451679501415583,3201.507785467221,3207.9594649686364,,0,180411.20512761408,AMORTIZING,MONTHLY
LN-001335,LN-001335-009,2026-10-31,6.5661644277729465,3201.3933005408635,3207.9594649686364,,0,180404.6389631863,AMORTIZING,MONTHLY
LN-001335,LN-001335-010,2026-11-30,6.682680886905928,3201.2767840817305,3207.9594649686364,,0,180397.9562822994,AMORTIZING,MONTHLY
LN-001335,LN-001335-011,2026-12-31,6.801264928323235,3201.158200040313,3207.9594649686364,,0,180391.15501737106,AMORTIZING,MONTHLY
LN-001335,LN-001335-012,2027-01-31,6.921953241232131,3201.0375117274043,3207.9594649686364,,0,180384.23306412983,AMORTIZING,MONTHLY
LN-001335,LN-001335-013,2027-02-28,7.044783165889385,3200.914681802747,3207.9594649686364,,0,180377.18828096395,AMORTIZING,MONTHLY
LN-001335,LN-001335-014,2027-03-31,7.169792705153213,3200.789672263483,3207.9594649686364,,0,180370.0184882588,AMORTIZING,MONTHLY
LN-001335,LN-001335-015,2027-04-30,7.297020536242144,3200.6624444323943,3207.9594649686364,,0,180362.72146772256,AMORTIZING,MONTHLY
LN-001335,LN-001335-016,2027-05-31,7.426506022701233,3200.532958945935,3207.9594649686364,,0,180355.29496169987,AMORTIZING,MONTHLY
LN-001335,LN-001335-017,2027-06-30,7.558289226580655,3200.401175742056,3207.9594649686364,,0,180347.7366724733,AMORTIZING,MONTHLY
LN-001335,LN-001335-018,2027-07-31,7.6924109208312075,3200.2670540478052,3207.9594649686364,,0,180340.04426155245,AMORTIZING,MONTHLY
LN-001335,LN-001335-019,2027-08-31,7.828912601919001,3200.1305523667174,3207.9594649686364,,0,180332.21534895053,AMORTIZING,MONTHLY
LN-001335,LN-001335-020,2027-09-30,7.967836502663431,3199.991628465973,3207.9594649686364,,0,180324.24751244785,AMORTIZING,MONTHLY
LN-001335,LN-001335-021,2027-10-31,8.1092256053048,3199.8502393633316,3207.9594649686364,,0,180316.13828684256,AMORTIZING,MONTHLY
LN-001335,LN-001335-022,2027-11-30,8.253123654802494,3199.706341313834,3207.9594649686364,,0,180307.88516318775,AMORTIZING,MONTHLY
LN-001335,LN-001335-023,2027-12-31,8.399575172369623,3199.559889796267,3207.9594649686364,,0,180299.48558801538,AMORTIZING,MONTHLY
LN-001335,LN-001335-024,2028-01-31,8.548625469246417,3199.41083949939,3207.9594649686364,,0,180290.93696254614,AMORTIZING,MONTHLY
LN-001335,LN-001335-025,2028-02-29,8.700320660721445,3199.259144307915,3207.9594649686364,,0,180282.23664188542,AMORTIZING,MONTHLY
LN-001335,LN-001335-026,2028-03-31,8.854707680397041,3199.1047572882394,3207.9594649686364,,0,180273.381934205,AMORTIZING,MONTHLY
LN-001335,LN-001335-027,2028-04-30,9.011834294713026,3198.9476306739234,3207.9594649686364,,0,180264.3700999103,AMORTIZING,MONTHLY
LN-001335,LN-001335-028,2028-05-31,9.171749117720992,3198.7877158509154,3207.9594649686364,,0,180255.19835079258,AMORTIZING,MONTHLY
LN-001335,LN-001335-029,2028-06-30,9.334501626130532,3198.624963342506,3207.9594649686364,,0,180245.86384916643,AMORTIZING,MONTHLY
LN-001335,LN-001335-030,2028-07-31,9.500142174613757,3198.4593227940227,3207.9594649686364,,0,180236.3637069918,AMORTIZING,MONTHLY
LN-001335,LN-001335-031,2028-08-31,9.668722011384489,3198.290742957252,3207.9594649686364,,0,180226.69498498042,AMORTIZING,MONTHLY
LN-001335,LN-001335-032,2028-09-30,9.840293294055755,3198.1191716745807,3207.9594649686364,,0,180216.85469168637,AMORTIZING,MONTHLY
LN-001335,LN-001335-033,2028-10-31,10.014909105776951,3197.9445558628595,3207.9594649686364,,0,180206.8397825806,AMORTIZING,MONTHLY
LN-001335,LN-001335-034,2028-11-30,10.192623471656134,3197.7668414969803,3207.9594649686364,,0,180196.64715910892,AMORTIZING,MONTHLY
LN-001335,LN-001335-035,2028-12-31,10.373491375476533,3197.58597359316,3207.9594649686364,,0,180186.27366773345,AMORTIZING,MONTHLY
LN-001335,LN-001335-036,2029-01-31,10.55756877670683,3197.4018961919296,3207.9594649686364,,0,180175.71609895673,AMORTIZING,MONTHLY
LN-001093,LN-001093-001,2023-04-30,17.65524145938889,2000.382252660611,2018.0374941199998,,0,150949.04477679773,AMORTIZING,MONTHLY
LN-001093,LN-001093-002,2023-05-31,17.889182001756808,2000.148312118243,2018.0374941199998,,0,150931.15559479597,AMORTIZING,MONTHLY
LN-001093,LN-001093-003,2023-06-30,18.126222370173082,1999.9112717498267,2018.0374941199998,,0,150913.0293724258,AMORTIZING,MONTHLY
LN-001093,LN-001093-004,2023-07-31,18.366403638841575,1999.6710904811582,2018.0374941199998,,0,150894.66296878696,AMORTIZING,MONTHLY
LN-001093,LN-001093-005,2023-08-31,18.60976742621915,1999.4277266937806,2018.0374941199998,,0,150876.05320136074,AMORTIZING,MONTHLY
LN-001093,LN-001093-006,2023-09-30,18.856355902227733,1999.181138217772,2018.0374941199998,,0,150857.19684545853,AMORTIZING,MONTHLY
LN-001093,LN-001093-007,2023-10-31,19.106211795560966,1998.9312823244388,2018.0374941199998,,0,150838.09063366297,AMORTIZING,MONTHLY
LN-001093,LN-001093-008,2023-11-30,19.359378401089316,1998.6781157189105,2018.0374941199998,,0,150818.73125526187,AMORTIZING,MONTHLY
LN-001093,LN-001093-009,2023-12-31,19.615899587360218,1998.4215945326396,2018.0374941199998,,0,150799.1153556745,AMORTIZING,MONTHLY
LN-001093,LN-001093-010,2024-01-31,19.875819804201456,1998.1616743157983,2018.0374941199998,,0,150779.2395358703,AMORTIZING,MONTHLY
LN-001093,LN-001093-011,2024-02-29,20.139184090422305,1997.8983100295775,2018.0374941199998,,0,150759.10035177987,AMORTIZING,MONTHLY
LN-001093,LN-001093-012,2024-03-31,20.406038081618135,1997.6314560383817,2018.0374941199998,,0,150738.69431369824,AMORTIZING,MONTHLY
LN-001093,LN-001093-013,2024-04-30,20.676428018078695,1997.361066101921,2018.0374941199998,,0,150718.01788568016,AMORTIZING,MONTHLY
LN-001093,LN-001093-014,2024-05-31,20.950400752799624,1997.0870933672002,2018.0374941199998,,0,150697.06748492736,AMORTIZING,MONTHLY
LN-001093,LN-001093-015,2024-06-30,21.228003759601506,1996.8094903603983,2018.0374941199998,,0,150675.83948116776,AMORTIZING,MONTHLY
LN-001093,LN-001093-016,2024-07-31,21.509285141356486,1996.5282089786433,2018.0374941199998,,0,150654.3301960264,AMORTIZING,MONTHLY
LN-001093,LN-001093-017,2024-08-31,21.794293638323097,1996.2432004816767,2018.0374941199998,,0,150632.53590238807,AMORTIZING,MONTHLY
LN-001093,LN-001093-018,2024-09-30,22.08307863659138,1995.9544154834084,2018.0374941199998,,0,150610.4528237515,AMORTIZING,MONTHLY
LN-001093,LN-001093-019,2024-10-31,22.375690176642365,1995.6618039433574,2018.0374941199998,,0,150588.07713357484,AMORTIZING,MONTHLY
LN-001093,LN-001093-020,2024-11-30,22.672178962016687,1995.365315157983,2018.0374941199998,,0,150565.40495461284,AMORTIZING,MONTHLY
LN-001093,LN-001093-021,2024-12-31,22.972596368101904,1995.064897751898,2018.0374941199998,,0,150542.43235824473,AMORTIZING,MONTHLY
LN-001093,LN-001093-022,2025-01-31,23.27699445103508,1994.7604996689647,2018.0374941199998,,0,150519.1553637937,AMORTIZING,MONTHLY
LN-001093,LN-001093-023,2025-02-28,23.585425956721565,1994.4520681632782,2018.0374941199998,,0,150495.56993783696,AMORTIZING,MONTHLY
LN-001093,LN-001093-024,2025-03-31,23.89794432997587,1994.139549790024,2018.0374941199998,,0,150471.67199350699,AMORTIZING,MONTHLY
LN-001093,LN-001093-025,2025-04-30,24.214603723782375,1993.8228903962174,2018.0374941199998,,0,150447.4573897832,AMORTIZING,MONTHLY
LN-001093,LN-001093-026,2025-05-31,24.535459008679027,1993.5020351113208,2018.0374941199998,,0,150422.92193077452,AMORTIZING,MONTHLY
LN-001093,LN-001093-027,2025-06-30,24.860565782264985,1993.1769283377348,2018.0374941199998,,0,150398.06136499226,AMORTIZING,MONTHLY
LN-001093,LN-001093-028,2025-07-31,25.189980378834434,1992.8475137411654,2018.0374941199998,,0,150372.87138461342,AMORTIZING,MONTHLY
LN-001093,LN-001093-029,2025-08-31,25.52375987913888,1992.513734240861,2018.0374941199998,,0,150347.34762473428,AMORTIZING,MONTHLY
LN-001093,LN-001093-030,2025-09-30,25.861962120276985,1992.1755319997228,2018.0374941199998,,0,150321.485662614,AMORTIZING,MONTHLY
LN-001093,LN-001093-031,2025-10-31,26.204645705717667,1991.8328484142821,2018.0374941199998,,0,150295.28101690827,AMORTIZING,MONTHLY
LN-001093,LN-001093-032,2025-11-30,26.551870015453915,1991.4856241045459,2018.0374941199998,,0,150268.72914689282,AMORTIZING,MONTHLY
LN-001093,LN-001093-033,2025-12-31,26.903695216292363,1991.1337989037074,2018.0374941199998,,0,150241.82545167653,AMORTIZING,MONTHLY
LN-001093,LN-001093-034,2026-01-31,27.260182272279962,1990.7773118477198,2018.0374941199998,,0,150214.56526940424,AMORTIZING,MONTHLY
LN-001093,LN-001093-035,2026-02-28,27.621392955266174,1990.4161011647336,2018.0374941199998,,0,150186.94387644896,AMORTIZING,MONTHLY
LN-001093,LN-001093-036,2026-03-31,27.987389855607944,1990.0501042643918,2018.0374941199998,,0,150158.95648659335,AMORTIZING,MONTHLY
LN-002379,LN-002379-001,2021-10-31,10389.068232132513,5545.620343002407,15934.68857513492,,0,764729.5943461128,AMORTIZING,MONTHLY
LN-002379,LN-002379-002,2021-11-30,10463.397274786854,5471.291300348066,15934.68857513492,,0,754266.197071326,AMORTIZING,MONTHLY
LN-002379,LN-002379-003,2021-12-31,10538.258107824939,5396.430467309981,15934.68857513492,,0,743727.938963501,AMORTIZING,MONTHLY
LN-002379,LN-002379-004,2022-01-31,10613.654535964306,5321.034039170613,15934.688575134918,,0,733114.2844275367,AMORTIZING,MONTHLY
LN-002379,LN-002379-005,2022-02-28,10689.590391143516,5245.098183991404,15934.68857513492,,0,722424.6940363932,AMORTIZING,MONTHLY
LN-002379,LN-002379-006,2022-03-31,10766.069532716894,5168.619042418027,15934.688575134922,,0,711658.6245036763,AMORTIZING,MONTHLY
LN-002379,LN-002379-007,2022-04-30,10843.095847650686,5091.592727484233,15934.688575134918,,0,700815.5286560256,AMORTIZING,MONTHLY
LN-002379,LN-002379-008,2022-05-31,10920.673250720614,5014.015324414305,15934.688575134918,,0,689894.855405305,AMORTIZING,MONTHLY
LN-002379,LN-002379-009,2022-06-30,10998.805684710831,4935.88289042409,15934.688575134922,,0,678896.0497205942,AMORTIZING,MONTHLY
LN-002379,LN-002379-010,2022-07-31,11077.497120614305,4857.191454520615,15934.68857513492,,0,667818.5525999799,AMORTIZING,MONTHLY
LN-002379,LN-002379-011,2022-08-31,11156.751557834654,4777.937017300265,15934.688575134918,,0,656661.8010421452,AMORTIZING,MONTHLY
LN-002379,LN-002379-012,2022-09-30,11236.573024389405,4698.115550745515,15934.68857513492,,0,645425.2280177558,AMORTIZING,MONTHLY
LN-002379,LN-002379-013,2022-10-31,11316.965577114705,4617.722998020215,15934.688575134918,,0,634108.2624406411,AMORTIZING,MONTHLY
LN-002379,LN-002379-014,2022-11-30,11397.933301871519,4536.7552732634,15934.688575134918,,0,622710.3291387695,AMORTIZING,MONTHLY
LN-002379,LN-002379-015,2022-12-31,11479.480313753282,4455.208261381638,15934.68857513492,,0,611230.8488250163,AMORTIZING,MONTHLY
LN-002379,LN-002379-016,2023-01-31,11561.610757295039,4373.0778178398805,15934.688575134918,,0,599669.2380677212,AMORTIZING,MONTHLY
LN-002379,LN-002379-017,2023-02-28,11644.328806684101,4290.359768450819,15934.68857513492,,0,588024.9092610371,AMORTIZING,MONTHLY
LN-002379,LN-002379-018,2023-03-31,11727.63866597218,4207.049909162741,15934.68857513492,,0,576297.270595065,AMORTIZING,MONTHLY
LN-002379,LN-002379-019,2023-04-30,11811.544569289055,4123.144005845865,15934.68857513492,,0,564485.7260257759,AMORTIZING,MONTHLY
LN-002379,LN-002379-020,2023-05-31,11896.050781057782,4038.6377940771386,15934.68857513492,,0,552589.6752447181,AMORTIZING,MONTHLY
LN-002379,LN-002379-021,2023-06-30,11981.161596211408,3953.5269789235113,15934.68857513492,,0,540608.5136485067,AMORTIZING,MONTHLY
LN-002379,LN-002379-022,2023-07-31,12066.881340411273,3867.8072347236457,15934.688575134918,,0,528541.6323080955,AMORTIZING,MONTHLY
