run_id,as_of_date,instrument_id,counterparty_id,product_type,scenario,scenario_weight,stage,pd_12m,pd_applied,lgd,ead,scenario_ecl,weighted_ecl
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000118,CP-I-00338,Mortgage,Severe,0.12,2,0.14007901507586162,0.701001934528243,0.3798249766402046,287027.2303435738,76423.30875578962,9170.797050694755
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000119,CP-I-01682,Credit Card,Severe,0.12,1,0.01822268472204341,0.01822268472204341,0.6546012399844183,9493.827033059573,113.24798933734617,13.589758720481539
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000120,CP-C-00567,Equipment Lease,Severe,0.12,1,0.09470846332196746,0.09470846332196747,0.3330228637601909,250963.26940682475,7915.402517147679,949.8483020577214
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000121,CP-I-00544,Mortgage,Severe,0.12,2,0.09455343078740264,0.5482453619655263,0.4697331255166801,300464.6552206855,77378.36442560558,9285.403731072669
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000122,CP-I-00618,Credit Card,Severe,0.12,2,0.4159038664322178,0.9163185725571599,0.6546012399844183,15275.749595774407,9162.750132541063,1099.5300159049275
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000123,CP-I-00796,Mortgage,Severe,0.12,2,0.15554472990270116,0.7414091205442642,0.3537986531047634,438146.8827580889,114930.1108826085,13791.613305913019
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000124,CP-I-01168,Mortgage,Severe,0.12,1,0.0645297153480966,0.0645297153480966,0.5639246829965748,616694.9767047112,22441.468083545806,2692.9761700254967
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000125,CP-I-01577,Mortgage,Severe,0.12,1,0.0737367428528694,0.0737367428528694,0.4799161659722855,152995.21725395892,5414.111353738783,649.6933624486539
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000126,CP-I-00575,Personal Loan,Severe,0.12,1,0.04570558906968179,0.04570558906968181,0.6546012399844183,27212.59457612743,814.171855903136,97.70062270837632
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000127,CP-C-00633,Revolving Credit Facility,Severe,0.12,1,0.06325861338385372,0.06325861338385375,0.6546012399844183,428467.16246463126,17742.468182009958,2129.0961818411947
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000128,CP-I-01305,Credit Card,Severe,0.12,1,0.04177954665259874,0.041779546652598754,0.6546012399844183,9913.87806090255,271.134086440498,32.53609037285975
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000129,CP-I-01259,Mortgage,Severe,0.12,1,0.06352492573829067,0.06352492573829072,0.5640595637336695,431627.08002073993,15465.993290265025,1855.919194831803
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000130,CP-I-01198,Auto Loan,Severe,0.12,1,0.08228577489466761,0.08228577489466761,0.3876146678467717,34329.049548449424,1094.930984720067,131.39171816640805
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000131,CP-I-01322,Credit Card,Severe,0.12,3,0.65,0.95,0.6546012399844183,8911.240802512115,5541.643815167965,664.9972578201558
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000132,CP-I-00680,Credit Card,Severe,0.12,1,0.016789304617480672,0.016789304617480672,0.6546012399844183,7577.495153488981,83.27894211411765,9.993473053694117
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000133,CP-I-00506,Mortgage,Severe,0.12,1,0.062186859932587074,0.0621868599325871,0.28572338268347275,280016.5014147556,4975.400395049949,597.0480474059939
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000134,CP-I-01386,Auto Loan,Severe,0.12,2,0.16228481852815813,0.298233274731599,0.28432028233541706,10931.655752835339,926.9362913106327,111.23235495727592
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000135,CP-C-00375,Equipment Lease,Severe,0.12,1,0.060497447575990904,0.06049744757599096,0.36197159785246635,107010.96157989239,2343.3643214614212,281.20371857537054
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000136,CP-C-00644,Commercial Term Loan,Severe,0.12,1,0.046597249215937435,0.04659724921593744,0.4246044862181355,1707605.2838872815,33785.65539817373,4054.2786477808477
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000137,CP-I-01636,Mortgage,Severe,0.12,1,0.029038120152709016,0.029038120152709016,0.6083098212494095,451768.3929917746,7980.115356721324,957.6138428065589
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000138,CP-C-00308,Commercial Term Loan,Severe,0.12,1,0.05339822391912793,0.05339822391912796,0.28707085957107414,1767885.1972373824,27100.043082729746,3252.0051699275696
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000139,CP-I-00046,Credit Card,Severe,0.12,3,0.09351835644781818,0.5440973551393988,0.6546012399844183,20260.18414486227,7216.0050220868925,865.9206026504271
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000140,CP-I-00105,Auto Loan,Severe,0.12,1,0.066359126024169,0.06635912602416905,0.3010715184042319,8932.523931929469,178.4614917297617,21.415379007571403
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000141,CP-I-01016,Personal Loan,Severe,0.12,2,0.14541504164118554,0.26968454894686344,0.6546012399844183,6911.489178933329,1220.1255488578363,146.41506586294034
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000142,CP-I-00226,Auto Loan,Severe,0.12,1,0.02610189967093553,0.02610189967093557,0.46516353434251445,19480.844659544837,236.52963465182012,28.383556158218415
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000143,CP-I-01628,Mortgage,Severe,0.12,1,0.03640139286768325,0.03640139286768329,0.39966958358708393,376862.0629457977,5482.788851283881,657.9346621540657
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000144,CP-C-00200,Equipment Lease,Severe,0.12,1,0.06567971087202104,0.06567971087202107,0.3085449622104293,440836.1774703812,8933.60857673059,1072.0330292076708
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000145,CP-C-00535,Revolving Credit Facility,Severe,0.12,1,0.07257478352940279,0.07257478352940283,0.6546012399844183,819295.550713989,38922.71884280648,4670.726261136777
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000146,CP-C-00007,Equipment Lease,Severe,0.12,1,0.04687318569231388,0.04687318569231391,0.6035948364732726,266333.9654581887,7535.2305075020195,904.2276609002423
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000147,CP-I-01023,Auto Loan,Severe,0.12,1,0.07458146536936756,0.0745814653693676,0.4309106008620758,8382.748910347638,269.40431551195786,32.32851786143494
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000148,CP-I-01157,Personal Loan,Severe,0.12,2,0.14228332696874485,0.26432210880419504,0.6546012399844183,6716.79038217143,1162.176552812731,139.46118633752772
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000149,CP-I-00208,Auto Loan,Severe,0.12,2,0.12692121220726096,0.37895683314761264,0.4646656341240387,52310.84508122721,9211.32344954152,1105.3588139449823
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000150,CP-I-01209,Personal Loan,Severe,0.12,1,0.01907498099279595,0.01907498099279595,0.6546012399844183,4050.8954293618103,50.581530937069296,6.069783712448316
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000151,CP-C-00075,Commercial Term Loan,Severe,0.12,2,0.07391543801565417,0.1423673840542623,0.3558889306095257,212445.22767840105,10763.957265851283,1291.6748719021539
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000152,CP-C-00552,Commercial Real Estate,Severe,0.12,1,0.09398224391374402,0.09398224391374402,0.4982238905487013,4641463.218141451,217332.79832987578,26079.93579958509
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000153,CP-I-01036,Auto Loan,Severe,0.12,1,0.07267809930198806,0.0726780993019881,0.5187111410621696,16680.51634584027,628.8377818744125,75.4605338249295
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000154,CP-C-00120,Commercial Real Estate,Severe,0.12,1,0.03529596848680673,0.03529596848680673,0.32790208112070557,137216.94639033175,1588.0970039255458,190.57164047106548
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000155,CP-I-00453,Mortgage,Severe,0.12,1,0.0840216737029837,0.08402167370298375,0.5164533822340013,137069.48166666878,5947.8940636342895,713.7472876361147
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000156,CP-C-00517,Revolving Credit Facility,Severe,0.12,1,0.072577825096747,0.07257782509674704,0.6546012399844183,534372.4027663365,25387.784000179377,3046.5340800215254
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000157,CP-C-00040,Revolving Credit Facility,Severe,0.12,1,0.08047108255393741,0.08047108255393742,0.6546012399844183,839591.8801513913,44226.73684193043,5307.208421031652
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000158,CP-C-00569,Commercial Term Loan,Severe,0.12,1,0.04089766219244372,0.04089766219244373,0.33897762482691557,373946.28850730194,5184.164130722899,622.0996956867479
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000159,CP-I-00833,Auto Loan,Severe,0.12,1,0.07858071043807381,0.07858071043807381,0.49257889528289567,61008.647643952056,2361.473897906009,283.37686774872105
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000160,CP-I-01271,Mortgage,Severe,0.12,1,0.06937766250274285,0.06937766250274291,0.5547879289731784,372823.8016613858,14349.947002324498,1721.9936402789397
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000161,CP-C-00091,Commercial Term Loan,Severe,0.12,1,0.08003446985537717,0.08003446985537721,0.3309338942933723,2032178.3223068777,53824.51644087556,6458.941972905067
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000162,CP-C-00469,Commercial Real Estate,Severe,0.12,1,0.07535304503454279,0.07535304503454279,0.3965377308744309,1455309.914373103,43485.13393389628,5218.216072067553
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000163,CP-C-00218,Revolving Credit Facility,Severe,0.12,1,0.08371219794233374,0.08371219794233375,0.6546012399844183,1195889.0004962757,65532.45529269097,7863.894635122916
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000164,CP-C-00380,Commercial Term Loan,Severe,0.12,3,0.22303180146331586,0.6137795719079078,0.40710743304099,204934.739153939,51207.90932095155,6144.949118514186
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000165,CP-I-00602,Mortgage,Severe,0.12,2,0.24403878568152584,0.8933413428017148,0.3758140054611824,150397.69289038685,50493.04575132569,6059.165490159083
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000166,CP-C-00152,Commercial Term Loan,Severe,0.12,1,0.07498843179774853,0.07498843179774853,0.5159469101866115,643756.0159224834,24906.95224156569,2988.8342689878828
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000167,CP-I-00858,Personal Loan,Severe,0.12,2,0.15725511158217342,0.28978105304562507,0.6546012399844183,11922.203926929504,2261.5352220240206,271.3842266428825
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000168,CP-I-01125,Mortgage,Severe,0.12,1,0.027905476211951066,0.027905476211951066,0.4809171898777568,298052.66032475664,3999.933227523651,479.99198730283814
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000169,CP-I-00535,Mortgage,Severe,0.12,1,0.026327740974854755,0.026327740974854796,0.458698598951474,465170.280488158,5617.627914863726,674.115349783647
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000170,CP-I-00957,Mortgage,Severe,0.12,1,0.06534439659333771,0.06534439659333771,0.29379636024547734,173315.0150142409,3327.2922787050843,399.2750734446101
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000171,CP-I-01544,Auto Loan,Severe,0.12,2,0.13998380460695856,0.26037214366167805,0.59496087416866,13444.93191719639,2082.771050836094,249.9325261003313
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000173,CP-I-00640,Auto Loan,Severe,0.12,1,0.09956600280243308,0.0995660028024331,0.471634480858265,33302.73963805563,1563.8553594332334,187.662643131988
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000174,CP-C-00582,Commercial Term Loan,Severe,0.12,1,0.06188306405493196,0.06188306405493196,0.3849350755435129,295309.46097734326,7034.555429532774,844.1466515439329
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000175,CP-C-00088,Commercial Term Loan,Severe,0.12,1,0.04776561216985226,0.04776561216985231,0.5223287351083514,197472.47336942688,4926.8102062154585,591.217224745855
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000176,CP-C-00602,Commercial Term Loan,Severe,0.12,1,0.06639052244149639,0.06639052244149639,0.4576193999031673,692989.4106156084,21054.12086763625,2526.49450411635
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000177,CP-C-00018,Commercial Real Estate,Severe,0.12,1,0.034535885193861075,0.03453588519386108,0.3115773631145255,3299111.8444960895,35500.42305089416,4260.050766107299
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000178,CP-C-00134,Revolving Credit Facility,Severe,0.12,1,0.07412093352165762,0.07412093352165762,0.6546012399844183,1215611.9194546693,58981.070936200354,7077.728512344042
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000179,CP-I-00639,Credit Card,Severe,0.12,1,0.011618219791768072,0.011618219791768072,0.6546012399844183,16795.45831268554,127.73451727988133,15.32814207358576
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000180,CP-C-00359,Commercial Term Loan,Severe,0.12,1,0.06137452713378291,0.06137452713378291,0.5919949888377628,346678.60801576806,12596.016871864858,1511.522024623783
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000181,CP-C-00081,Commercial Real Estate,Severe,0.12,1,0.061331258330636865,0.061331258330636906,0.5182148476215053,1852823.4260464725,58887.858373904484,7066.5430048685375
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000182,CP-C-00298,Commercial Real Estate,Severe,0.12,1,0.05791622435344683,0.05791622435344683,0.3307849298539338,5342400.314126524,102348.71265433425,12281.84551852011
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000183,CP-I-00982,Personal Loan,Severe,0.12,1,0.026757581150092354,0.026757581150092354,0.6546012399844183,3250.769821574362,56.93900769450444,6.832680923340533
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000184,CP-I-01345,Credit Card,Severe,0.12,1,0.09846474742691327,0.09846474742691327,0.6546012399844183,10607.738375204948,683.7233231621296,82.04679877945556
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000185,CP-C-00377,Commercial Real Estate,Severe,0.12,1,0.1606337001204692,0.1606337001204692,0.3767180403247189,4156145.21985761,251503.36224043017,30180.40346885162
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000186,CP-I-01329,Credit Card,Severe,0.12,2,0.11035284715252205,0.6075879403561724,0.6546012399844183,8748.351811866447,3479.462887349463,417.53554648193557
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000187,CP-I-00936,Auto Loan,Severe,0.12,2,0.23010943694793848,0.40726852092337973,0.5133229061066253,6733.692658456815,1407.7475428266512,168.92970513919815
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000188,CP-C-00403,Revolving Credit Facility,Severe,0.12,1,0.0716032961681967,0.07160329616819672,0.6546012399844183,390036.8013218031,18281.65145595523,2193.7981747146277
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000189,CP-I-01550,Mortgage,Severe,0.12,1,0.03077826521373079,0.030778265213730838,0.5857702735771423,275832.2027647952,4972.976807164488,596.7572168597385
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000190,CP-I-01414,Mortgage,Severe,0.12,1,0.06818556917615473,0.06818556917615473,0.4135462845182943,148021.51541278267,4173.894230220389,500.86730762644663
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000191,CP-I-00767,Personal Loan,Severe,0.12,1,0.018719300583598848,0.018719300583598848,0.6546012399844183,4658.436007272394,57.082971898979366,6.849956627877524
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000192,CP-C-00262,Equipment Lease,Severe,0.12,1,0.08229164005697824,0.08229164005697824,0.4152812034228222,152334.38138905412,5205.901246677862,624.7081496013434
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000193,CP-I-00630,Mortgage,Severe,0.12,2,0.16319522891414553,0.7595674948825216,0.5112189255168195,303581.1645386829,117882.1686712782,14145.860240553384
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000194,CP-I-00791,Auto Loan,Severe,0.12,1,0.07981620981661547,0.07981620981661552,0.31882286833452655,13510.86582713534,343.81415010421426,41.25769801250571
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000195,CP-I-01425,Mortgage,Severe,0.12,2,0.15384080305775213,0.7372052811288101,0.30647656858601,379001.900064883,85630.22821189107,10275.627385426928
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000196,CP-C-00631,Revolving Credit Facility,Severe,0.12,1,0.06073116800731773,0.06073116800731773,0.6546012399844183,1320857.517843617,52510.29156874826,6301.234988249791
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000197,CP-C-00325,Commercial Real Estate,Severe,0.12,1,0.05762998201941177,0.05762998201941177,0.3387709895047699,1872420.6851547894,36555.95440564456,4386.714528677347
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000198,CP-I-00300,Personal Loan,Severe,0.12,1,0.07998092904686822,0.07998092904686827,0.6546012399844183,6755.510647147757,353.6889167942866,42.44267001531439
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000199,CP-C-00246,Revolving Credit Facility,Severe,0.12,1,0.078242015979829,0.078242015979829,0.6546012399844183,318135.98810082994,16294.072922178775,1955.288750661453
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000200,CP-C-00001,Equipment Lease,Severe,0.12,1,0.025767091848634932,0.025767091848634932,0.39872750314695804,237996.13148176088,2445.183725344324,293.4220470413189
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000201,CP-I-00964,Credit Card,Severe,0.12,1,0.025675423725168896,0.025675423725168896,0.6546012399844183,4539.790498267789,76.3010043725839,9.156120524710069
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000202,CP-I-00489,Personal Loan,Severe,0.12,1,0.06791921849885717,0.06791921849885718,0.6546012399844183,9783.088135895634,434.95614399493206,52.194737279391845
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000203,CP-C-00148,Commercial Term Loan,Severe,0.12,1,0.05107638038368822,0.051076380383688225,0.5728201720388485,741897.4620299587,21706.125087927514,2604.7350105513015
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000204,CP-I-01122,Credit Card,Severe,0.12,1,0.027612427607723592,0.027612427607723644,0.6546012399844183,3940.873455100871,71.23179745685431,8.547815694822518
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000205,CP-I-00929,Credit Card,Severe,0.12,1,0.0202539559766496,0.0202539559766496,0.6546012399844183,23254.821057848058,308.31857306410166,36.9982287676922
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000206,CP-I-01098,Auto Loan,Severe,0.12,1,0.058635766955805496,0.058635766955805524,0.44386852174139957,47911.44273076174,1246.9705755195432,149.63646906234518
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000207,CP-I-00675,Mortgage,Severe,0.12,2,0.09948024498206155,0.567539987787196,0.42616512756127356,261070.45277407588,63144.00120020193,7577.280144024231
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000208,CP-I-00610,Auto Loan,Severe,0.12,1,0.04334377341240322,0.04334377341240325,0.4970333576548758,10370.470489352207,223.41416967589214,26.809700361107055
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000209,CP-I-01088,Auto Loan,Severe,0.12,2,0.13527811732200448,0.2522560656178229,0.555273341497278,8589.19405814638,1203.0975890084144,144.37171068100972
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000210,CP-I-00314,Mortgage,Severe,0.12,1,0.02835321593445636,0.02835321593445639,0.29020323783364416,442156.18441964843,3638.1473355629873,436.5776802675585
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000211,CP-C-00620,Revolving Credit Facility,Severe,0.12,1,0.06535619474200279,0.06535619474200283,0.6546012399844183,1977452.2955911653,84599.85079812411,10151.982095774893
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000212,CP-C-00378,Equipment Lease,Severe,0.12,1,0.029295171477292433,0.029295171477292437,0.2997133816759067,116343.18190217114,1021.5111598506982,122.58133918208378
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000213,CP-I-00804,Personal Loan,Severe,0.12,2,0.09051740539938083,0.25781394810344604,0.6546012399844183,11978.038187404156,2021.4775688128964,242.57730825754754
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000214,CP-C-00097,Revolving Credit Facility,Severe,0.12,1,0.04927821080905249,0.04927821080905249,0.6546012399844183,3931197.284675001,126810.90264996207,15217.308317995448
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000215,CP-C-00135,Revolving Credit Facility,Severe,0.12,1,0.05540593461330764,0.05540593461330767,0.6546012399844183,585388.982986957,21231.35214134368,2547.7622569612413
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000216,CP-C-00145,Commercial Real Estate,Severe,0.12,1,0.03369762667262677,0.03369762667262677,0.3501878933196818,3681752.131820026,43446.51932435511,5213.582318922613
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000217,CP-I-00980,Mortgage,Severe,0.12,1,0.032265042766267765,0.032265042766267765,0.5275902848509558,125996.10617379192,2144.7968275513645,257.37561930616374
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000218,CP-I-01596,Auto Loan,Severe,0.12,1,0.04475604638743499,0.04475604638743502,0.3845790862723295,91472.00957362392,1574.438129452632,188.93257553431584
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000219,CP-I-00661,Auto Loan,Severe,0.12,2,0.13714453508638833,0.25548044666871506,0.589118787128246,11156.141656527921,1679.0922597453177,201.49107116943813
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000220,CP-I-00375,Mortgage,Severe,0.12,1,0.037060594925305355,0.037060594925305355,0.5078482901495667,391187.6575077053,7362.60539994771,883.5126479937252
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000221,CP-I-00147,Mortgage,Severe,0.12,1,0.07632336757051279,0.07632336757051283,0.439808651125167,134405.16128605654,4511.669086950568,541.4002904340682
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000222,CP-C-00461,Equipment Lease,Severe,0.12,2,0.19165579783729045,0.3465796508299326,0.5063362678734474,471886.34180660325,82809.37434290834,9937.124921149001
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000223,CP-I-01378,Mortgage,Severe,0.12,1,0.020323168409773384,0.020323168409773384,0.3257711916799087,763418.113606249,5054.36443588292,606.5237323059504
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000224,CP-C-00394,Commercial Term Loan,Severe,0.12,1,0.0800223533990789,0.08002235339907893,0.5493451568633448,3554531.670565639,156256.8293460148,18750.819521521775
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000225,CP-I-01591,Mortgage,Severe,0.12,1,0.09482752655179806,0.09482752655179806,0.5623848077224413,169623.10099444314,9045.925390487884,1085.511046858546
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000226,CP-I-01148,Auto Loan,Severe,0.12,1,0.0346890413832214,0.0346890413832214,0.2961502954524854,35463.6543852914,364.3241451650887,43.71889741981064
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000227,CP-C-00283,Equipment Lease,Severe,0.12,2,0.1620237860752644,0.2977958648963659,0.28852309381396707,53206.74305737341,4571.575733019458,548.5890879623349
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000228,CP-I-00093,Auto Loan,Severe,0.12,1,0.10132832593357853,0.10132832593357854,0.3803230006610032,6293.433005656236,242.53313021902937,29.103975626283525
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000229,CP-I-00485,Credit Card,Severe,0.12,1,0.023579265056891778,0.023579265056891785,0.6546012399844183,15797.146282731865,243.829207905665,29.259504948679798
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000230,CP-I-00522,Auto Loan,Severe,0.12,1,0.061729441255458754,0.06172944125545876,0.33964933712756384,5411.31524129007,113.45560400523982,13.614672480628778
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000231,CP-C-00643,Revolving Credit Facility,Severe,0.12,1,0.05223846472676498,0.05223846472676498,0.6546012399844183,1870239.425686225,63953.51752643231,7674.422103171877
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000232,CP-I-01247,Mortgage,Severe,0.12,1,0.0334147204983638,0.033414720498363804,0.5501475761904503,323789.55339678726,5952.232261474708,714.267871376965
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000233,CP-I-01564,Auto Loan,Severe,0.12,1,0.08063814977269863,0.08063814977269868,0.30909489722193884,3276.9843246355254,81.6783119931939,9.801397439183267
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000234,CP-C-00387,Commercial Real Estate,Severe,0.12,1,0.05340608019961711,0.05340608019961712,0.293219174524614,6301612.699826717,98681.28090368985,11841.753708442782
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000235,CP-I-01589,Mortgage,Severe,0.12,1,0.08890384225381211,0.08890384225381211,0.5343921276949052,376128.0661553574,17869.661407499232,2144.3593688999076
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000236,CP-C-00285,Equipment Lease,Severe,0.12,1,0.023379917618007725,0.02337991761800773,0.5711620922785531,312052.5430429102,4167.063116391414,500.04757396696965
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000237,CP-C-00071,Equipment Lease,Severe,0.12,1,0.06253777965269221,0.06253777965269225,0.45748844189361504,179959.59800768812,5148.700133523227,617.8440160227873
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000238,CP-C-00484,Commercial Term Loan,Severe,0.12,3,0.23569689408726835,0.8161712120007822,0.45219274381687113,5315293.047624342,1961697.663444846,235403.71961338152
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000239,CP-C-00294,Commercial Real Estate,Severe,0.12,1,0.03243070900362691,0.03243070900362691,0.34078134001538063,2974107.0426662643,32869.178135493705,3944.3013762592445
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000240,CP-I-00571,Personal Loan,Severe,0.12,1,0.07150229105648025,0.07150229105648025,0.6546012399844183,21027.971963307817,984.2244975370478,118.10693970444574
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000241,CP-I-00157,Personal Loan,Severe,0.12,1,0.05545504656223767,0.05545504656223767,0.6546012399844183,3189.6608548370045,115.78769446630594,13.894523335956713
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000242,CP-I-00443,Credit Card,Severe,0.12,1,0.038347406743214074,0.03834740674321413,0.6546012399844183,12017.926441696773,301.677114251962,36.20125371023544
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000244,CP-C-00545,Revolving Credit Facility,Severe,0.12,1,0.07445933439190668,0.07445933439190668,0.6546012399844183,386380.83184229676,18832.654822408724,2259.9185786890466
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000245,CP-I-01607,Personal Loan,Severe,0.12,1,0.02352322696991449,0.02352322696991449,0.6546012399844183,2350.4307998255017,36.19271742531452,4.3431260910377425
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000246,CP-C-00511,Equipment Lease,Severe,0.12,1,0.06767459876079238,0.0676745987607924,0.6308311832644745,434212.6403143597,18537.079170764962,2224.4495004917953
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000247,CP-I-00908,Credit Card,Severe,0.12,1,0.06818796217581931,0.06818796217581935,0.6546012399844183,3931.5551059689633,175.48859724051042,21.05863166886125
IFRS9_20260731_FINAL_V1,2026-07-31,LN-000248,CP-I-01638,Mortgage,Severe,0.12,2,0.14959540873323612,0.7264701231522401,0.44504755432075827,118905.4631858896,38443.77138789058,4613.252566546869
